P,datetime
2.6982734,27/4/2018 10:51
3.196973,27/4/2018 10:54
2.8373508,27/4/2018 10:57
2.538909,27/4/2018 11:00
2.346863,27/4/2018 11:03
1.9385207,27/4/2018 11:06
1.7646859,27/4/2018 11:09
1.8117939,27/4/2018 11:12
2.1181705,27/4/2018 11:15
2.1932688,27/4/2018 11:18
2.078605,27/4/2018 11:21
1.9560279,27/4/2018 11:24
2.0084975,27/4/2018 11:27
1.9426149,27/4/2018 11:30
1.8288069,27/4/2018 11:33
2.3138022,27/4/2018 11:36
2.838492,27/4/2018 11:39
3.3749363,27/4/2018 11:42
3.3043497,27/4/2018 11:45
2.616554,27/4/2018 11:48
2.6424017,27/4/2018 11:51
2.701282,27/4/2018 11:54
2.7463481,27/4/2018 11:57
2.9044657,27/4/2018 12:00
3.289534,27/4/2018 12:03
3.1818159,27/4/2018 12:06
3.000585,27/4/2018 12:09
2.5852108,27/4/2018 12:12
2.6480489,27/4/2018 12:15
3.1906345,27/4/2018 12:18
2.8506212,27/4/2018 12:21
1.8694936,27/4/2018 12:24
1.9640982,27/4/2018 12:27
2.3865767,27/4/2018 12:30
2.6282864,27/4/2018 12:33
2.3701553,27/4/2018 12:36
2.189927,27/4/2018 12:39
2.1987114,27/4/2018 12:42
2.226909,27/4/2018 12:45
1.9549692,27/4/2018 12:48
1.738897,27/4/2018 12:51
1.8335463,27/4/2018 12:54
1.8953772,27/4/2018 12:57
1.9306822,27/4/2018 13:00
2.091603,27/4/2018 13:03
2.4252284,27/4/2018 13:06
2.5898304,27/4/2018 13:09
2.8343928,27/4/2018 13:12
3.0658157,27/4/2018 13:15
3.0816655,27/4/2018 13:18
3.209742,27/4/2018 13:21
3.1720974,27/4/2018 13:24
3.0442667,27/4/2018 13:27
3.2145915,27/4/2018 13:30
3.0898807,27/4/2018 13:33
2.973346,27/4/2018 13:36
2.921198,27/4/2018 13:39
2.8357315,27/4/2018 13:42
2.6494155,27/4/2018 13:45
2.484665,27/4/2018 13:48
2.3987145,27/4/2018 13:51
2.375469,27/4/2018 13:54
2.2443297,27/4/2018 13:57
2.0378954,27/4/2018 14:00
