P,datetime
1.3437378,9/5/2018 9:30
1.1571015,9/5/2018 9:33
1.2588589,9/5/2018 9:36
1.2648543,9/5/2018 9:39
1.0469114,9/5/2018 9:42
1.0500087,9/5/2018 9:45
1.3471922,9/5/2018 9:48
1.3246357,9/5/2018 9:51
1.2737527,9/5/2018 9:54
1.401649,9/5/2018 9:57
1.6821946,9/5/2018 10:00
1.5069171,9/5/2018 10:03
1.1748054,9/5/2018 10:06
1.2972312,9/5/2018 10:09
3.3421006,9/5/2018 10:12
4.9000096,9/5/2018 10:15
4.889651,9/5/2018 10:18
3.4695344,9/5/2018 10:21
1.8456625,9/5/2018 10:24
2.2298048,9/5/2018 10:27
1.5873088,9/5/2018 10:30
1.4753629,9/5/2018 10:33
3.6871967,9/5/2018 10:36
5.0477943,9/5/2018 10:39
4.9925485,9/5/2018 10:42
5.068918,9/5/2018 10:45
5.088336,9/5/2018 10:48
5.101828,9/5/2018 10:51
4.936592,9/5/2018 10:54
5.151945,9/5/2018 10:57
5.0121846,9/5/2018 11:00
5.1507387,9/5/2018 11:03
5.165207,9/5/2018 11:06
5.169993,9/5/2018 11:09
5.221888,9/5/2018 11:12
4.9092026,9/5/2018 11:15
4.9253836,9/5/2018 11:18
5.089629,9/5/2018 11:21
5.1458106,9/5/2018 11:24
3.6625485,9/5/2018 11:27
1.3674108,9/5/2018 11:30
1.3560995,9/5/2018 11:33
1.3853525,9/5/2018 11:36
0.9111359,9/5/2018 11:39
0.8449678,9/5/2018 11:42
0.8761578,9/5/2018 11:45
0.9084612,9/5/2018 11:48
0.88615775,9/5/2018 11:51
0.66977954,9/5/2018 11:54
0.6124051,9/5/2018 11:57
0.6509199,9/5/2018 12:00
0.5868238,9/5/2018 12:03
0.52847534,9/5/2018 12:06
0.53161126,9/5/2018 12:09
0.568848,9/5/2018 12:12
0.70019716,9/5/2018 12:15
0.8662905,9/5/2018 12:18
0.90065175,9/5/2018 12:21
1.0585916,9/5/2018 12:24
1.4400468,9/5/2018 12:27
2.1243796,9/5/2018 12:30
3.4786315,9/5/2018 12:33
4.23397,9/5/2018 12:36
3.214763,9/5/2018 12:39
4.576709,9/5/2018 12:42
5.2273927,9/5/2018 12:45
5.309447,9/5/2018 12:48
5.2385507,9/5/2018 12:51
4.9975677,9/5/2018 12:54
5.116475,9/5/2018 12:57
4.490285,9/5/2018 13:00
4.293353,9/5/2018 13:03
2.6991634,9/5/2018 13:06
1.0434791,9/5/2018 13:09
0.8033982,9/5/2018 13:12
0.8091992,9/5/2018 13:15
0.8856677,9/5/2018 13:18
0.94989425,9/5/2018 13:21
1.1569712,9/5/2018 13:24
1.163181,9/5/2018 13:27
1.1950655,9/5/2018 13:30
1.0078557,9/5/2018 13:33
0.9214069,9/5/2018 13:36
1.0354921,9/5/2018 13:39
1.0315704,9/5/2018 13:42
1.0480481,9/5/2018 13:45
0.77733266,9/5/2018 13:48
0.60445994,9/5/2018 13:51
0.63901085,9/5/2018 13:54
0.83705115,9/5/2018 13:57
0.9606951,9/5/2018 14:00
1.0546198,9/5/2018 14:03
1.000026,9/5/2018 14:06
0.83510387,9/5/2018 14:09
0.7475008,9/5/2018 14:12
0.78223175,9/5/2018 14:15
0.9057918,9/5/2018 14:18
0.9892966,9/5/2018 14:21
0.908825,9/5/2018 14:24
0.91205204,9/5/2018 14:27
0.97705984,9/5/2018 14:30
1.0635452,9/5/2018 14:33
0.9899022,9/5/2018 14:36
0.9575935,9/5/2018 14:39
0.8802436,9/5/2018 14:42
0.7373132,9/5/2018 14:45
0.67264676,9/5/2018 14:48
0.6547361,9/5/2018 14:51
0.64566886,9/5/2018 14:54
0.66834164,9/5/2018 14:57
0.7146363,9/5/2018 15:00
0.7649535,9/5/2018 15:03
0.7787918,9/5/2018 15:06
0.7511896,9/5/2018 15:09
0.8018689,9/5/2018 15:12
0.788709,9/5/2018 15:15
0.7749717,9/5/2018 15:18
0.7582171,9/5/2018 15:21
0.76257944,9/5/2018 15:24
0.72752225,9/5/2018 15:27
0.71215457,9/5/2018 15:30
0.7266936,9/5/2018 15:33
0.73501265,9/5/2018 15:36
0.73501265,9/5/2018 15:39
0.73072404,9/5/2018 15:42
0.685811,9/5/2018 15:45
0.67751473,9/5/2018 15:48
0.6475518,9/5/2018 15:51
0.6475572,9/5/2018 15:54
0.6454938,9/5/2018 15:57
0.6298638,9/5/2018 16:00
0.6140218,9/5/2018 16:03
0.61337227,9/5/2018 16:06
0.57945,9/5/2018 16:09
0.5846715,9/5/2018 16:12
0.57722515,9/5/2018 16:15
0.584272,9/5/2018 16:18
0.5438607,9/5/2018 16:21
0.55831504,9/5/2018 16:24
0.5360249,9/5/2018 16:27
0.5503227,9/5/2018 16:30
0.5575044,9/5/2018 16:33
0.5651165,9/5/2018 16:36
0.5706634,9/5/2018 16:39
0.5535541,9/5/2018 16:42
0.576908,9/5/2018 16:45
0.5722305,9/5/2018 16:48
0.6096949,9/5/2018 16:51
0.6031523,9/5/2018 16:54
0.5965303,9/5/2018 16:57
0.6303827,9/5/2018 17:00
0.6353463,9/5/2018 17:03
0.65829927,9/5/2018 17:06
0.6343288,9/5/2018 17:09
0.6635391,9/5/2018 17:12
0.63187593,9/5/2018 17:15
0.64073205,9/5/2018 17:18
0.6424247,9/5/2018 17:21
0.6254976,9/5/2018 17:24
0.5879305,9/5/2018 17:27
0.5765454,9/5/2018 17:30
0.571247,9/5/2018 17:33
0.53077507,9/5/2018 17:36
0.4824031,9/5/2018 17:39
0.444988,9/5/2018 17:42
0.42065656,9/5/2018 17:45
0.405028,9/5/2018 17:48
0.33966935,9/5/2018 17:51
0.3366915,9/5/2018 17:54
0.3048278,9/5/2018 17:57
0.27947402,9/5/2018 18:00
0.09378125,10/5/2018 6:00
0.08935383,10/5/2018 6:03
0.107472256,10/5/2018 6:06
0.1386034,10/5/2018 6:09
0.15996079,10/5/2018 6:12
0.17389837,10/5/2018 6:15
0.18779418,10/5/2018 6:18
0.19626838,10/5/2018 6:21
0.22735436,10/5/2018 6:24
0.25654733,10/5/2018 6:27
0.29834473,10/5/2018 6:30
0.33970267,10/5/2018 6:33
0.38506618,10/5/2018 6:36
0.4208333,10/5/2018 6:39
0.43030384,10/5/2018 6:42
0.43413138,10/5/2018 6:45
0.43350616,10/5/2018 6:48
0.4518134,10/5/2018 6:51
0.50940174,10/5/2018 6:54
0.6069022,10/5/2018 6:57
1.012424,10/5/2018 7:00
1.0388484,10/5/2018 7:03
1.1360112,10/5/2018 7:06
0.9012536,10/5/2018 7:09
1.2497188,10/5/2018 7:12
1.3151547,10/5/2018 7:15
1.2462903,10/5/2018 7:18
1.219193,10/5/2018 7:21
1.1244195,10/5/2018 7:24
1.1630467,10/5/2018 7:27
1.2416283,10/5/2018 7:30
1.3269292,10/5/2018 7:33
1.4386824,10/5/2018 7:36
1.531574,10/5/2018 7:39
1.6785848,10/5/2018 7:42
1.9541718,10/5/2018 7:45
1.8667773,10/5/2018 7:48
1.7001504,10/5/2018 7:51
0.7292277,10/5/2018 7:54
0.6587601,10/5/2018 7:57
0.77066416,10/5/2018 8:00
2.1867137,10/5/2018 8:03
2.2400901,10/5/2018 8:06
1.7107382,10/5/2018 8:09
1.0581831,10/5/2018 8:12
0.7932116,10/5/2018 8:15
1.9847538,10/5/2018 8:18
0.76948714,10/5/2018 8:21
0.76262563,10/5/2018 8:24
2.5254414,10/5/2018 8:27
2.666882,10/5/2018 8:30
2.8979862,10/5/2018 8:33
2.917306,10/5/2018 8:36
2.6027777,10/5/2018 8:39
2.2607315,10/5/2018 8:42
2.9842212,10/5/2018 8:45
1.268545,10/5/2018 8:48
1.0876875,10/5/2018 8:51
1.0152984,10/5/2018 8:54
0.84211373,10/5/2018 8:57
0.93117636,10/5/2018 9:00
3.0910895,10/5/2018 9:03
3.252618,10/5/2018 9:06
3.2613883,10/5/2018 9:09
3.2361531,10/5/2018 9:12
3.234488,10/5/2018 9:15
3.2262943,10/5/2018 9:18
3.2474837,10/5/2018 9:21
3.4168613,10/5/2018 9:24
2.2012894,10/5/2018 9:27
3.2797377,10/5/2018 9:30
1.431801,10/5/2018 9:33
2.8465548,10/5/2018 9:36
1.1970959,10/5/2018 9:39
0.9917578,10/5/2018 9:42
1.1282856,10/5/2018 9:45
1.863466,10/5/2018 9:48
2.9814966,10/5/2018 9:51
3.3818598,10/5/2018 9:54
1.899419,10/5/2018 9:57
1.3452823,10/5/2018 10:00
1.259457,10/5/2018 10:03
1.3254378,10/5/2018 10:06
1.275923,10/5/2018 10:09
1.3557211,10/5/2018 10:12
1.5055022,10/5/2018 10:15
1.6637665,10/5/2018 10:18
1.6996769,10/5/2018 10:21
2.2186372,10/5/2018 10:24
3.760315,10/5/2018 10:27
4.2556005,10/5/2018 10:30
3.5943325,10/5/2018 10:33
2.761303,10/5/2018 10:36
1.9682178,10/5/2018 10:39
1.9257908,10/5/2018 10:42
2.1460779,10/5/2018 10:45
1.8525674,10/5/2018 10:48
1.7515408,10/5/2018 10:51
1.790123,10/5/2018 10:54
1.889518,10/5/2018 10:57
1.8370162,10/5/2018 11:00
1.8520389,10/5/2018 11:03
1.8975083,10/5/2018 11:06
2.2884676,10/5/2018 11:09
2.4651122,10/5/2018 11:12
2.7235038,10/5/2018 11:15
3.186753,10/5/2018 11:18
3.2633157,10/5/2018 11:21
3.2892067,10/5/2018 11:24
3.4105659,10/5/2018 11:27
3.1766105,10/5/2018 11:30
3.2804215,10/5/2018 11:33
3.355843,10/5/2018 11:36
3.3060517,10/5/2018 11:39
3.4711459,10/5/2018 11:42
4.541745,10/5/2018 11:45
4.979264,10/5/2018 11:48
4.907802,10/5/2018 11:51
4.7242575,10/5/2018 11:54
5.0596356,10/5/2018 11:57
5.0656137,10/5/2018 12:00
4.9117155,10/5/2018 12:03
3.801959,10/5/2018 12:06
2.7347312,10/5/2018 12:09
2.1090128,10/5/2018 12:12
1.800918,10/5/2018 12:15
1.7501501,10/5/2018 12:18
1.818536,10/5/2018 12:21
1.9849213,10/5/2018 12:24
2.1689727,10/5/2018 12:27
2.1923819,10/5/2018 12:30
2.6537976,10/5/2018 12:33
3.2478793,10/5/2018 12:36
3.8408527,10/5/2018 12:39
4.5362844,10/5/2018 12:42
4.7357054,10/5/2018 12:45
4.627642,10/5/2018 12:48
4.934885,10/5/2018 12:51
4.983876,10/5/2018 12:54
5.0402303,10/5/2018 12:57
5.120052,10/5/2018 13:00
5.143684,10/5/2018 13:03
5.1641283,10/5/2018 13:06
5.218613,10/5/2018 13:09
5.199826,10/5/2018 13:12
5.170446,10/5/2018 13:15
5.137233,10/5/2018 13:18
5.167296,10/5/2018 13:21
5.113303,10/5/2018 13:24
4.98755,10/5/2018 13:27
4.9623246,10/5/2018 13:30
4.964908,10/5/2018 13:33
3.612334,10/5/2018 13:36
2.0096767,10/5/2018 13:39
2.1412504,10/5/2018 13:42
2.1977208,10/5/2018 13:45
3.4719903,10/5/2018 13:48
4.4496355,10/5/2018 13:51
3.8157072,10/5/2018 13:54
2.3604732,10/5/2018 13:57
1.597274,10/5/2018 14:00
3.289869,10/5/2018 14:03
3.1694887,10/5/2018 14:06
3.1773372,10/5/2018 14:09
1.8915933,10/5/2018 14:12
1.7394173,10/5/2018 14:15
2.2314239,10/5/2018 14:18
4.160088,10/5/2018 14:21
4.3844514,10/5/2018 14:24
3.9560459,10/5/2018 14:27
3.6921365,10/5/2018 14:30
4.4498,10/5/2018 14:33
2.1718273,10/5/2018 14:36
1.6156867,10/5/2018 14:39
1.3698087,10/5/2018 14:42
1.3395958,10/5/2018 14:45
1.183275,10/5/2018 14:48
1.1449465,10/5/2018 14:51
1.2615944,10/5/2018 14:54
2.5804667,10/5/2018 14:57
3.7215676,10/5/2018 15:00
3.5762527,10/5/2018 15:03
3.505117,10/5/2018 15:06
3.5753942,10/5/2018 15:09
3.4878545,10/5/2018 15:12
3.6599805,10/5/2018 15:15
3.4905443,10/5/2018 15:18
3.3992922,10/5/2018 15:21
3.4251006,10/5/2018 15:24
1.8088814,10/5/2018 15:27
2.8737469,10/5/2018 15:30
2.8957815,10/5/2018 15:33
2.7446024,10/5/2018 15:36
1.2429768,10/5/2018 15:39
2.564379,10/5/2018 15:42
1.9513991,10/5/2018 15:45
2.7931964,10/5/2018 15:48
2.588154,10/5/2018 15:51
2.4870074,10/5/2018 15:54
2.4064367,10/5/2018 15:57
2.2695723,10/5/2018 16:00
2.1546855,10/5/2018 16:03
0.9537293,10/5/2018 16:06
0.8799352,10/5/2018 16:09
1.927743,10/5/2018 16:12
1.8995564,10/5/2018 16:15
1.6185689,10/5/2018 16:18
1.4282745,10/5/2018 16:21
1.0868701,10/5/2018 16:24
0.92154926,10/5/2018 16:27
0.6601815,10/5/2018 16:30
0.65266985,10/5/2018 16:33
0.61905456,10/5/2018 16:36
0.59102565,10/5/2018 16:39
0.59203625,10/5/2018 16:42
0.5730093,10/5/2018 16:45
0.56892794,10/5/2018 16:48
0.59905,10/5/2018 16:51
0.568028,10/5/2018 16:54
0.56879735,10/5/2018 16:57
0.55098426,10/5/2018 17:00
0.55970454,10/5/2018 17:03
0.5467944,10/5/2018 17:06
0.5411386,10/5/2018 17:09
0.544162,10/5/2018 17:12
0.53315663,10/5/2018 17:15
0.5207482,10/5/2018 17:18
0.5024362,10/5/2018 17:21
0.49473676,10/5/2018 17:24
0.48624456,10/5/2018 17:27
0.4290294,10/5/2018 17:30
0.45236424,10/5/2018 17:33
0.41041315,10/5/2018 17:36
0.37724194,10/5/2018 17:39
0.33676377,10/5/2018 17:42
0.3212388,10/5/2018 17:45
0.29767686,10/5/2018 17:48
0.2546968,10/5/2018 17:51
0.24223617,10/5/2018 17:54
0.22598414,10/5/2018 17:57
0.22997771,10/5/2018 18:00
0.06952329,11/5/2018 6:00
0.071729854,11/5/2018 6:03
0.0772795,11/5/2018 6:06
0.0887916,11/5/2018 6:09
0.10370895,11/5/2018 6:12
0.119983606,11/5/2018 6:15
0.10687119,11/5/2018 6:18
0.1111129,11/5/2018 6:21
0.12109509,11/5/2018 6:24
0.17637648,11/5/2018 6:27
0.26017052,11/5/2018 6:30
0.35171363,11/5/2018 6:33
0.3013896,11/5/2018 6:36
0.35613123,11/5/2018 6:39
0.5143358,11/5/2018 6:42
0.41221341,11/5/2018 6:45
0.39006585,11/5/2018 6:48
0.49319986,11/5/2018 6:51
0.5048825,11/5/2018 6:54
0.47928852,11/5/2018 6:57
0.50499815,11/5/2018 7:00
0.5230528,11/5/2018 7:03
0.48536074,11/5/2018 7:06
0.5324212,11/5/2018 7:09
0.7929332,11/5/2018 7:12
0.5844678,11/5/2018 7:15
0.53479135,11/5/2018 7:18
0.66202986,11/5/2018 7:21
0.55460566,11/5/2018 7:24
0.57773274,11/5/2018 7:27
0.6475152,11/5/2018 7:30
0.5473976,11/5/2018 7:33
0.5444422,11/5/2018 7:36
1.0131679,11/5/2018 7:39
1.1519679,11/5/2018 7:42
0.82387817,11/5/2018 7:45
0.80012006,11/5/2018 7:48
1.0059633,11/5/2018 7:51
1.3663889,11/5/2018 7:54
1.2975773,11/5/2018 7:57
1.2062591,11/5/2018 8:00
0.7551055,11/5/2018 8:03
0.72427905,11/5/2018 8:06
1.137905,11/5/2018 8:09
1.5543754,11/5/2018 8:12
1.1942638,11/5/2018 8:15
3.1047552,11/5/2018 8:18
1.2987968,11/5/2018 8:21
3.1022837,11/5/2018 8:24
1.5324326,11/5/2018 8:27
3.4610403,11/5/2018 8:30
3.2758904,11/5/2018 8:33
3.1671956,11/5/2018 8:36
3.4036539,11/5/2018 8:39
3.5890472,11/5/2018 8:42
3.4534225,11/5/2018 8:45
3.4693177,11/5/2018 8:48
3.6486554,11/5/2018 8:51
3.5386293,11/5/2018 8:54
3.1294546,11/5/2018 8:57
3.502445,11/5/2018 9:00
3.7234058,11/5/2018 9:03
2.0197592,11/5/2018 9:06
2.0905554,11/5/2018 9:09
3.0869074,11/5/2018 9:12
3.9671133,11/5/2018 9:15
4.5182233,11/5/2018 9:18
4.1079082,11/5/2018 9:21
4.214788,11/5/2018 9:24
2.6313727,11/5/2018 9:27
2.6129436,11/5/2018 9:30
4.4868546,11/5/2018 9:33
4.8033338,11/5/2018 9:36
4.7918844,11/5/2018 9:39
4.824638,11/5/2018 9:42
4.871427,11/5/2018 9:45
3.5306509,11/5/2018 9:48
4.891451,11/5/2018 9:51
4.9858727,11/5/2018 9:54
4.822341,11/5/2018 9:57
4.6625624,11/5/2018 10:00
5.0937095,11/5/2018 10:03
5.172985,11/5/2018 10:06
4.2630563,11/5/2018 10:09
2.8375716,11/5/2018 10:12
2.6318498,11/5/2018 10:15
2.0021603,11/5/2018 10:18
1.8720874,11/5/2018 10:21
1.7708706,11/5/2018 10:24
1.7755334,11/5/2018 10:27
1.7728003,11/5/2018 10:30
1.7973641,11/5/2018 10:33
2.1711755,11/5/2018 10:36
4.1125293,11/5/2018 10:39
5.0627623,11/5/2018 10:42
5.106453,11/5/2018 10:45
5.1859245,11/5/2018 10:48
5.187166,11/5/2018 10:51
4.4236674,11/5/2018 10:54
4.0028324,11/5/2018 10:57
5.0861945,11/5/2018 11:00
3.84484,11/5/2018 11:03
2.400634,11/5/2018 11:06
2.7072268,11/5/2018 11:09
2.897775,11/5/2018 11:12
2.1909328,11/5/2018 11:15
1.1856915,11/5/2018 11:18
0.9473607,11/5/2018 11:21
0.9994179,11/5/2018 11:24
1.0332485,11/5/2018 11:27
0.69162667,11/5/2018 11:30
0.4315586,11/5/2018 11:33
0.2203408,11/5/2018 11:36
0.19205923,11/5/2018 11:39
0.1858584,11/5/2018 11:42
0.3325603,11/5/2018 11:45
0.62869525,11/5/2018 11:48
0.8601578,11/5/2018 11:51
1.1164678,11/5/2018 11:54
1.3258038,11/5/2018 11:57
1.684942,11/5/2018 12:00
1.6108507,11/5/2018 12:03
1.5660639,11/5/2018 12:06
1.6368482,11/5/2018 12:09
1.6396179,11/5/2018 12:12
1.7082239,11/5/2018 12:15
1.7390839,11/5/2018 12:18
1.7216238,11/5/2018 12:21
1.4145639,11/5/2018 12:24
1.3841238,11/5/2018 12:27
1.3550166,11/5/2018 12:30
1.3411,11/5/2018 12:33
1.3250772,11/5/2018 12:36
1.3187176,11/5/2018 12:39
1.2967124,11/5/2018 12:42
1.3008496,11/5/2018 12:45
1.2749417,11/5/2018 12:48
1.3013449,11/5/2018 12:51
1.2768503,11/5/2018 12:54
1.2704644,11/5/2018 12:57
1.1893268,11/5/2018 13:00
1.1371047,11/5/2018 13:03
1.0940208,11/5/2018 13:06
1.0606548,11/5/2018 13:09
1.0419527,11/5/2018 13:12
1.0196557,11/5/2018 13:15
1.0185385,11/5/2018 13:18
0.99751943,11/5/2018 13:21
0.9582883,11/5/2018 13:24
0.9780175,11/5/2018 13:27
0.9306157,11/5/2018 13:30
0.9296975,11/5/2018 13:33
0.92670655,11/5/2018 13:36
0.91864383,11/5/2018 13:39
0.8543035,11/5/2018 13:42
0.86219937,11/5/2018 13:45
0.8272571,11/5/2018 13:48
0.83920646,11/5/2018 13:51
0.83470434,11/5/2018 13:54
0.79367554,11/5/2018 13:57
0.7992755,11/5/2018 14:00
0.78797024,11/5/2018 14:03
0.7496636,11/5/2018 14:06
0.7711281,11/5/2018 14:09
0.7619666,11/5/2018 14:12
0.7582199,11/5/2018 14:15
0.71762246,11/5/2018 14:18
0.7602321,11/5/2018 14:21
0.78621316,11/5/2018 14:24
0.79252213,11/5/2018 14:27
0.77744293,11/5/2018 14:30
0.7473646,11/5/2018 14:33
0.7574098,11/5/2018 14:36
0.72712207,11/5/2018 14:39
0.7044236,11/5/2018 14:42
0.69840616,11/5/2018 14:45
0.7032737,11/5/2018 14:48
0.71747565,11/5/2018 14:51
0.71493775,11/5/2018 14:54
0.7171156,11/5/2018 14:57
0.75754434,11/5/2018 15:00
0.7469016,11/5/2018 15:03
0.7666459,11/5/2018 15:06
0.7790422,11/5/2018 15:09
0.7587232,11/5/2018 15:12
0.73958325,11/5/2018 15:15
0.7016806,11/5/2018 15:18
0.6984623,11/5/2018 15:21
0.7084124,11/5/2018 15:24
0.66378516,11/5/2018 15:27
0.6325446,11/5/2018 15:30
0.63795716,11/5/2018 15:33
0.62504977,11/5/2018 15:36
0.60449356,11/5/2018 15:39
0.59997594,11/5/2018 15:42
0.5602121,11/5/2018 15:45
0.55088705,11/5/2018 15:48
0.51867384,11/5/2018 15:51
0.5297998,11/5/2018 15:54
0.5190047,11/5/2018 15:57
0.514617,11/5/2018 16:00
0.48506537,11/5/2018 16:03
0.47104502,11/5/2018 16:06
0.45928612,11/5/2018 16:09
0.44882214,11/5/2018 16:12
0.4703531,11/5/2018 16:15
0.46383965,11/5/2018 16:18
0.4782099,11/5/2018 16:21
0.49214956,11/5/2018 16:24
0.5140285,11/5/2018 16:27
0.50717354,11/5/2018 16:30
0.47328958,11/5/2018 16:33
0.4833016,11/5/2018 16:36
0.46194732,11/5/2018 16:39
0.40270144,11/5/2018 16:42
0.40076584,11/5/2018 16:45
0.39116234,11/5/2018 16:48
0.37514216,11/5/2018 16:51
0.34296814,11/5/2018 16:54
0.32729423,11/5/2018 16:57
0.30359498,11/5/2018 17:00
0.29621944,11/5/2018 17:03
0.2883394,11/5/2018 17:06
0.27617893,11/5/2018 17:09
0.2648072,11/5/2018 17:12
0.26602623,11/5/2018 17:15
0.22755697,11/5/2018 17:18
0.21161637,11/5/2018 17:21
0.20797949,11/5/2018 17:24
0.21466446,11/5/2018 17:27
0.17709191,11/5/2018 17:30
0.17470281,11/5/2018 17:33
0.21058849,11/5/2018 17:36
0.21027876,11/5/2018 17:39
0.1971717,11/5/2018 17:42
0.1704509,11/5/2018 17:45
0.1652035,11/5/2018 17:48
0.16501987,11/5/2018 17:51
0.15716866,11/5/2018 17:54
0.13134359,11/5/2018 17:57
0.1286873,11/5/2018 18:00
0.057420652,12/5/2018 6:00
0.05832162,12/5/2018 6:03
0.06728662,12/5/2018 6:06
0.06796437,12/5/2018 6:09
0.07891925,12/5/2018 6:12
0.10524857,12/5/2018 6:15
0.11509387,12/5/2018 6:18
0.12965585,12/5/2018 6:21
0.14086619,12/5/2018 6:24
0.157653,12/5/2018 6:27
0.17301987,12/5/2018 6:30
0.19290169,12/5/2018 6:33
0.2249368,12/5/2018 6:36
0.2721977,12/5/2018 6:39
0.3729595,12/5/2018 6:42
0.43114793,12/5/2018 6:45
0.53719074,12/5/2018 6:48
0.6739457,12/5/2018 6:51
0.83212,12/5/2018 6:54
0.9297607,12/5/2018 6:57
0.96968627,12/5/2018 7:00
1.0748886,12/5/2018 7:03
1.163026,12/5/2018 7:06
1.3102647,12/5/2018 7:09
1.4399457,12/5/2018 7:12
1.5243007,12/5/2018 7:15
1.5761802,12/5/2018 7:18
1.6241114,12/5/2018 7:21
1.6884848,12/5/2018 7:24
1.7605772,12/5/2018 7:27
1.8860158,12/5/2018 7:30
1.8681821,12/5/2018 7:33
1.9859209,12/5/2018 7:36
2.047435,12/5/2018 7:39
2.2471094,12/5/2018 7:42
2.3361783,12/5/2018 7:45
2.4122663,12/5/2018 7:48
2.4290016,12/5/2018 7:51
2.5159113,12/5/2018 7:54
2.599912,12/5/2018 7:57
2.67143,12/5/2018 8:00
2.7223897,12/5/2018 8:03
2.593464,12/5/2018 8:06
2.9104555,12/5/2018 8:09
2.9342792,12/5/2018 8:12
2.9733415,12/5/2018 8:15
3.1104672,12/5/2018 8:18
3.3406115,12/5/2018 8:21
3.3048859,12/5/2018 8:24
3.3977416,12/5/2018 8:27
1.6776602,12/5/2018 8:30
1.5403996,12/5/2018 8:33
3.4644895,12/5/2018 8:36
3.034366,12/5/2018 8:39
1.6638598,12/5/2018 8:42
2.247881,12/5/2018 8:45
2.0988812,12/5/2018 8:48
3.6730075,12/5/2018 8:51
1.9288944,12/5/2018 8:54
1.6098915,12/5/2018 8:57
1.4195571,12/5/2018 9:00
3.6311388,12/5/2018 9:03
1.6637943,12/5/2018 9:06
2.2765994,12/5/2018 9:09
1.6963831,12/5/2018 9:12
1.6830175,12/5/2018 9:15
1.6181841,12/5/2018 9:18
3.7244022,12/5/2018 9:21
4.173307,12/5/2018 9:24
2.8402345,12/5/2018 9:27
1.4670867,12/5/2018 9:30
3.012568,12/5/2018 9:33
4.328001,12/5/2018 9:36
4.4287176,12/5/2018 9:39
4.4168,12/5/2018 9:42
4.468048,12/5/2018 9:45
4.5904756,12/5/2018 9:48
4.5471787,12/5/2018 9:51
4.8125057,12/5/2018 9:54
4.964786,12/5/2018 9:57
4.99303,12/5/2018 10:00
4.886214,12/5/2018 10:03
4.915456,12/5/2018 10:06
4.9097548,12/5/2018 10:09
4.876943,12/5/2018 10:12
4.8836718,12/5/2018 10:15
4.975802,12/5/2018 10:18
5.0244317,12/5/2018 10:21
4.882527,12/5/2018 10:24
4.995174,12/5/2018 10:27
4.9376106,12/5/2018 10:30
5.016574,12/5/2018 10:33
5.03476,12/5/2018 10:36
3.5609872,12/5/2018 10:39
1.763729,12/5/2018 10:42
1.9508542,12/5/2018 10:45
1.8081181,12/5/2018 10:48
1.8520241,12/5/2018 10:51
1.7147275,12/5/2018 10:54
1.972484,12/5/2018 10:57
1.7267764,12/5/2018 11:00
1.6041447,12/5/2018 11:03
1.9673469,12/5/2018 11:06
1.8472524,12/5/2018 11:09
1.82123,12/5/2018 11:12
2.121377,12/5/2018 11:15
3.5371428,12/5/2018 11:18
4.783164,12/5/2018 11:21
4.9091616,12/5/2018 11:24
3.9769275,12/5/2018 11:27
3.2236905,12/5/2018 11:30
1.852443,12/5/2018 11:33
2.2753472,12/5/2018 11:36
2.4286935,12/5/2018 11:39
3.7437935,12/5/2018 11:42
4.5470376,12/5/2018 11:45
3.0990622,12/5/2018 11:48
1.6521318,12/5/2018 11:51
1.7089998,12/5/2018 11:54
2.3272243,12/5/2018 11:57
2.5791447,12/5/2018 12:00
3.549656,12/5/2018 12:03
4.1087103,12/5/2018 12:06
2.8712184,12/5/2018 12:09
1.8675458,12/5/2018 12:12
1.6888129,12/5/2018 12:15
1.5491375,12/5/2018 12:18
1.4878225,12/5/2018 12:21
1.6971436,12/5/2018 12:24
2.1094286,12/5/2018 12:27
4.060986,12/5/2018 12:30
5.124413,12/5/2018 12:33
4.491914,12/5/2018 12:36
4.3159685,12/5/2018 12:39
4.9598317,12/5/2018 12:42
4.8170686,12/5/2018 12:45
3.4227436,12/5/2018 12:48
1.9978912,12/5/2018 12:51
2.165542,12/5/2018 12:54
3.9237897,12/5/2018 12:57
5.0820785,12/5/2018 13:00
5.0478134,12/5/2018 13:03
5.1078606,12/5/2018 13:06
5.1068673,12/5/2018 13:09
5.0999684,12/5/2018 13:12
5.132999,12/5/2018 13:15
5.1892166,12/5/2018 13:18
4.6423693,12/5/2018 13:21
4.9203057,12/5/2018 13:24
5.049057,12/5/2018 13:27
5.034578,12/5/2018 13:30
4.9694047,12/5/2018 13:33
5.0325303,12/5/2018 13:36
5.0655727,12/5/2018 13:39
5.057368,12/5/2018 13:42
5.101786,12/5/2018 13:45
5.050892,12/5/2018 13:48
5.0596075,12/5/2018 13:51
5.1564355,12/5/2018 13:54
5.0574656,12/5/2018 13:57
5.0840034,12/5/2018 14:00
5.033596,12/5/2018 14:03
5.1247807,12/5/2018 14:06
5.058741,12/5/2018 14:09
4.3167434,12/5/2018 14:12
3.37991,12/5/2018 14:15
2.1202574,12/5/2018 14:18
1.6627821,12/5/2018 14:21
1.461753,12/5/2018 14:24
1.4600478,12/5/2018 14:27
1.398176,12/5/2018 14:30
1.4523482,12/5/2018 14:33
1.4269061,12/5/2018 14:36
1.4416533,12/5/2018 14:39
1.475667,12/5/2018 14:42
1.5610881,12/5/2018 14:45
1.6152487,12/5/2018 14:48
1.643953,12/5/2018 14:51
