P,datetime
0.11303399,27/4/2018 17:24
0.10015058,27/4/2018 17:27
0.085985005,27/4/2018 17:30
0.0421215,27/4/2018 17:33
0.045711424,27/4/2018 17:36
0.04673252,27/4/2018 17:39
0.048604432,27/4/2018 17:42
0.04731433,27/4/2018 17:45
0.03825114,27/4/2018 17:48
0.0546548,27/4/2018 17:51
0.035556674,27/4/2018 17:54
0.03725963,27/4/2018 17:57
0.045967754,27/4/2018 18:00
0.019821817,28/4/2018 6:00
0.030073537,28/4/2018 6:03
0.021650976,28/4/2018 6:06
0.052732434,28/4/2018 6:09
0.04088937,28/4/2018 6:12
0.060322195,28/4/2018 6:15
0.06683395,28/4/2018 6:18
0.08285298,28/4/2018 6:21
0.14289439,28/4/2018 6:24
0.12821716,28/4/2018 6:27
0.24206635,28/4/2018 6:30
0.20936291,28/4/2018 6:33
0.099190325,28/4/2018 6:36
0.12081758,28/4/2018 6:39
0.11353571,28/4/2018 6:42
0.114351004,28/4/2018 6:45
0.1470718,28/4/2018 6:48
0.1399783,28/4/2018 6:51
0.21577074,28/4/2018 6:54
0.16610646,28/4/2018 6:57
0.16165933,28/4/2018 7:00
0.14027971,28/4/2018 7:03
0.11412459,28/4/2018 7:06
0.16480845,28/4/2018 7:09
0.25494614,28/4/2018 7:12
0.238221,28/4/2018 7:15
0.29398435,28/4/2018 7:18
0.3319414,28/4/2018 7:21
0.32614177,28/4/2018 7:24
0.38091582,28/4/2018 7:27
0.40974513,28/4/2018 7:30
0.5173958,28/4/2018 7:33
0.46508598,28/4/2018 7:36
0.3553514,28/4/2018 7:39
0.2823103,28/4/2018 7:42
0.25132075,28/4/2018 7:45
0.42036164,28/4/2018 7:48
0.23705445,28/4/2018 7:51
0.19445711,28/4/2018 7:54
0.20255122,28/4/2018 7:57
0.1840808,28/4/2018 8:00
0.18283989,28/4/2018 8:03
0.17810518,28/4/2018 8:06
0.22805513,28/4/2018 8:09
0.21855119,28/4/2018 8:12
0.15508057,28/4/2018 8:15
0.10134158,28/4/2018 8:18
0.16051261,28/4/2018 8:21
0.09428619,28/4/2018 8:24
0.10208522,28/4/2018 8:27
0.11632652,28/4/2018 8:30
0.11043074,28/4/2018 8:33
0.0653521,28/4/2018 8:36
0.1575898,28/4/2018 8:39
0.21922478,28/4/2018 8:42
0.25327918,28/4/2018 8:45
0.19310178,28/4/2018 8:48
0.17813401,28/4/2018 8:51
0.15106425,28/4/2018 8:54
0.17543665,28/4/2018 8:57
0.11768111,28/4/2018 9:00
0.101413846,28/4/2018 9:03
0.12665442,28/4/2018 9:06
0.040738683,28/4/2018 9:09
0.04189814,28/4/2018 9:12
0.04243932,28/4/2018 9:15
0.041571125,28/4/2018 9:18
0.16301848,28/4/2018 9:21
0.06931337,28/4/2018 9:24
0.10460311,28/4/2018 9:27
0.26466915,28/4/2018 9:30
0.14847358,28/4/2018 9:33
0.10043161,28/4/2018 9:36
0.25171426,28/4/2018 9:39
0.048492305,28/4/2018 9:42
0.059987795,28/4/2018 9:45
0.08139267,28/4/2018 9:48
0.124122486,28/4/2018 9:51
0.089537956,28/4/2018 9:54
0.13032542,28/4/2018 9:57
0.050993536,28/4/2018 10:00
0.09166055,28/4/2018 10:03
0.085307665,28/4/2018 10:06
0.09095164,28/4/2018 10:09
0.055249948,28/4/2018 10:12
0.048936572,28/4/2018 10:15
0.062280416,28/4/2018 10:18
0.06271495,28/4/2018 10:21
0.09640549,28/4/2018 10:24
0.06704553,28/4/2018 10:27
0.04838159,28/4/2018 10:30
0.056649342,28/4/2018 10:33
0.09122638,28/4/2018 10:36
0.06769508,28/4/2018 10:39
0.0718317,28/4/2018 10:42
0.09653191,28/4/2018 10:45
0.10031725,28/4/2018 10:48
0.09901932,28/4/2018 10:51
0.0977975,28/4/2018 10:54
0.09154041,28/4/2018 10:57
0.014452636,28/4/2018 11:00
0.018562857,28/4/2018 11:03
0.023274062,28/4/2018 11:06
0.012085349,28/4/2018 11:09
0.015069791,28/4/2018 11:12
0.061533462,28/4/2018 11:15
