P,datetime
4.34894,26/4/2018 13:45
3.556111,26/4/2018 13:48
4.9116764,26/4/2018 13:51
4.9994864,26/4/2018 13:54
5.1708627,26/4/2018 13:57
4.4853754,26/4/2018 14:00
2.8294907,26/4/2018 14:03
2.6616476,26/4/2018 14:06
3.6418698,26/4/2018 14:09
4.2936935,26/4/2018 14:12
2.8509712,26/4/2018 14:15
1.8106025,26/4/2018 14:18
1.4448545,26/4/2018 14:21
2.9020357,26/4/2018 14:24
2.1027973,26/4/2018 14:27
3.4046714,26/4/2018 14:30
4.220785,26/4/2018 14:33
3.039157,26/4/2018 14:36
3.1339743,26/4/2018 14:39
2.4939635,26/4/2018 14:42
4.0793023,26/4/2018 14:45
3.7588608,26/4/2018 14:48
1.4762999,26/4/2018 14:51
1.9409908,26/4/2018 14:54
3.8025167,26/4/2018 14:57
2.5262306,26/4/2018 15:00
1.6412503,26/4/2018 15:03
1.7415932,26/4/2018 15:06
3.2283757,26/4/2018 15:09
3.0758307,26/4/2018 15:12
2.9818854,26/4/2018 15:15
2.4305704,26/4/2018 15:18
1.6085296,26/4/2018 15:21
1.57136,26/4/2018 15:24
2.0641758,26/4/2018 15:27
1.8326122,26/4/2018 15:30
1.7392787,26/4/2018 15:33
1.5303885,26/4/2018 15:36
1.2833873,26/4/2018 15:39
2.312958,26/4/2018 15:42
2.0181284,26/4/2018 15:45
1.2304481,26/4/2018 15:48
1.960899,26/4/2018 15:51
1.116354,26/4/2018 15:54
1.3655242,26/4/2018 15:57
1.937241,26/4/2018 16:00
1.7491591,26/4/2018 16:03
1.0573803,26/4/2018 16:06
1.035057,26/4/2018 16:09
0.9536349,26/4/2018 16:12
1.5025035,26/4/2018 16:15
1.5054287,26/4/2018 16:18
1.0073059,26/4/2018 16:21
1.3661923,26/4/2018 16:24
1.3443757,26/4/2018 16:27
1.1476198,26/4/2018 16:30
0.77656066,26/4/2018 16:33
0.70397687,26/4/2018 16:36
0.63060737,26/4/2018 16:39
0.5910355,26/4/2018 16:42
0.54109156,26/4/2018 16:45
0.48234785,26/4/2018 16:48
0.4569181,26/4/2018 16:51
0.38503024,26/4/2018 16:54
0.36986664,26/4/2018 16:57
0.34628168,26/4/2018 17:00
0.31975448,26/4/2018 17:03
0.31381112,26/4/2018 17:06
0.29679585,26/4/2018 17:09
0.28489777,26/4/2018 17:12
0.28068525,26/4/2018 17:15
0.25841182,26/4/2018 17:18
0.2366576,26/4/2018 17:21
0.21618962,26/4/2018 17:24
0.21271445,26/4/2018 17:27
0.19823389,26/4/2018 17:30
0.18803284,26/4/2018 17:33
0.18855903,26/4/2018 17:36
0.17174488,26/4/2018 17:39
0.16025671,26/4/2018 17:42
0.1449221,26/4/2018 17:45
0.10993122,26/4/2018 17:48
0.090644315,26/4/2018 17:51
0.07952746,26/4/2018 17:54
0.064318046,26/4/2018 17:57
0.047050368,26/4/2018 18:00
-0.037645355,27/4/2018 6:00
-0.033739544,27/4/2018 6:03
0.00840478,27/4/2018 6:06
0.019243712,27/4/2018 6:09
0.045065828,27/4/2018 6:12
0.05558015,27/4/2018 6:15
0.07105636,27/4/2018 6:18
0.07390718,27/4/2018 6:21
0.09292271,27/4/2018 6:24
0.09207409,27/4/2018 6:27
0.13171773,27/4/2018 6:30
0.16596752,27/4/2018 6:33
0.18574768,27/4/2018 6:36
0.23510937,27/4/2018 6:39
0.27979934,27/4/2018 6:42
0.3014674,27/4/2018 6:45
0.38408497,27/4/2018 6:48
0.4279623,27/4/2018 6:51
0.4966422,27/4/2018 6:54
0.5192566,27/4/2018 6:57
0.677529,27/4/2018 7:00
0.95967424,27/4/2018 7:03
1.0454019,27/4/2018 7:06
1.2186508,27/4/2018 7:09
1.1950771,27/4/2018 7:12
1.2815114,27/4/2018 7:15
1.3696036,27/4/2018 7:18
1.564715,27/4/2018 7:21
1.5362045,27/4/2018 7:24
1.4387151,27/4/2018 7:27
0.8130653,27/4/2018 7:30
1.102654,27/4/2018 7:33
0.7876907,27/4/2018 7:36
0.6744224,27/4/2018 7:39
0.6570905,27/4/2018 7:42
0.66056937,27/4/2018 7:45
0.6654456,27/4/2018 7:48
0.6907741,27/4/2018 7:51
0.7226242,27/4/2018 7:54
0.76825494,27/4/2018 7:57
0.8159617,27/4/2018 8:00
0.8470362,27/4/2018 8:03
0.90173584,27/4/2018 8:06
0.96990716,27/4/2018 8:09
1.025522,27/4/2018 8:12
1.0819403,27/4/2018 8:15
1.1375271,27/4/2018 8:18
1.2323745,27/4/2018 8:21
1.3165298,27/4/2018 8:24
1.3411707,27/4/2018 8:27
1.4039848,27/4/2018 8:30
1.4642786,27/4/2018 8:33
1.5089049,27/4/2018 8:36
1.7423435,27/4/2018 8:39
1.770878,27/4/2018 8:42
1.8456559,27/4/2018 8:45
2.0502477,27/4/2018 8:48
2.233431,27/4/2018 8:51
2.3563716,27/4/2018 8:54
2.1537914,27/4/2018 8:57
2.151615,27/4/2018 9:00
2.2976859,27/4/2018 9:03
2.4783266,27/4/2018 9:06
2.7707078,27/4/2018 9:09
2.6202285,27/4/2018 9:12
3.7349508,27/4/2018 9:15
4.354989,27/4/2018 9:18
3.2705142,27/4/2018 9:21
4.0744486,27/4/2018 9:24
2.9725575,27/4/2018 9:27
2.6927722,27/4/2018 9:30
2.8653228,27/4/2018 9:33
2.6443133,27/4/2018 9:36
2.5091505,27/4/2018 9:39
2.50093,27/4/2018 9:42
2.5500526,27/4/2018 9:45
2.577069,27/4/2018 9:48
2.500757,27/4/2018 9:51
2.4963942,27/4/2018 9:54
2.496319,27/4/2018 9:57
2.523605,27/4/2018 10:00
2.558449,27/4/2018 10:03
2.7716095,27/4/2018 10:06
3.025347,27/4/2018 10:09
3.3515172,27/4/2018 10:12
2.916081,27/4/2018 10:15
2.9158273,27/4/2018 10:18
4.002092,27/4/2018 10:21
3.1788578,27/4/2018 10:24
2.9968474,27/4/2018 10:27
3.5991306,27/4/2018 10:30
2.7334375,27/4/2018 10:33
2.347492,27/4/2018 10:36
4.3129063,27/4/2018 10:39
2.7217357,27/4/2018 10:42
2.4234629,27/4/2018 10:45
3.1826656,27/4/2018 10:48
2.7268667,27/4/2018 10:51
3.2143538,27/4/2018 10:54
2.8620558,27/4/2018 10:57
2.5044386,27/4/2018 11:00
2.285044,27/4/2018 11:03
1.871651,27/4/2018 11:06
1.7178464,27/4/2018 11:09
1.7527909,27/4/2018 11:12
2.040095,27/4/2018 11:15
2.1359794,27/4/2018 11:18
2.0144331,27/4/2018 11:21
1.9134628,27/4/2018 11:24
1.9619584,27/4/2018 11:27
1.9107718,27/4/2018 11:30
1.7993362,27/4/2018 11:33
2.331908,27/4/2018 11:36
2.9128988,27/4/2018 11:39
3.4713342,27/4/2018 11:42
3.348707,27/4/2018 11:45
2.6746204,27/4/2018 11:48
2.6986618,27/4/2018 11:51
2.761498,27/4/2018 11:54
2.8360405,27/4/2018 11:57
3.0533745,27/4/2018 12:00
3.402272,27/4/2018 12:03
